Country,Year,Value
Nepal,2010,0.161137874
Nepal,2009,0.136102525
Nepal,2008,0.11450154
Nepal,2007,0.105098567
Nepal,2006,0.103210301
Nepal,2005,0.127088542
Nepal,2004,0.109872637
Nepal,2003,0.118699862
Nepal,2002,0.110532138
Nepal,2001,0.143089451
Nepal,2000,0.136237331
Nepal,1999,0.138092159
Nepal,1998,0.098464496
Nepal,1997,0.124278736
Nepal,1996,0.113513167
Nepal,1995,0.095142538
Nepal,1994,0.081393486
Nepal,1993,0.072211028
Nepal,1992,0.06734544
Nepal,1991,0.04994219
Nepal,1990,0.033849192
Nepal,1989,0.049934992
Nepal,1988,0.055625176
Nepal,1987,0.049950727
Nepal,1986,0.041192704
Nepal,1985,0.040587615
Nepal,1984,0.043095976
Nepal,1983,0.031010579
Nepal,1982,0.028450029
Nepal,1981,0.029841766
Nepal,1980,0.036448159
Nepal,1979,0.035273289
Nepal,1978,0.023194277
Nepal,1977,0.024246763
Nepal,1976,0.020748464
Nepal,1975,0.026441758
Nepal,1974,0.032649977
Nepal,1973,0.033067049
Nepal,1972,0.021436227
Nepal,1971,0.016187921
Nepal,1970,0.018966755
Nepal,1969,0.034014631
Nepal,1968,0.021955927
Nepal,1967,0.018809886
Nepal,1966,0.017177699
Nepal,1965,0.016477112
Nepal,1964,0.014024922
Nepal,1963,0.009389558
Nepal,1962,0.008481014
Nepal,1961,0.007897483
Nepal,1960,0.00802172
Netherlands,2011,10.06448974
Netherlands,2010,10.94931628
Netherlands,2009,10.24561928
Netherlands,2008,10.52945151
Netherlands,2007,10.46844735
Netherlands,2006,10.22316313
Netherlands,2005,10.54068801
Netherlands,2004,10.85205296
Netherlands,2003,10.77366018
Netherlands,2002,10.65248996
Netherlands,2001,10.47389123
Netherlands,2000,10.38308976
Netherlands,1999,10.36596596
Netherlands,1998,10.74801679
Netherlands,1997,10.7529534
Netherlands,1996,11.2778475
Netherlands,1995,10.88713589
Netherlands,1994,10.7465233
Netherlands,1993,10.77817839
Netherlands,1992,10.68378816
Netherlands,1991,10.95929395
Netherlands,1990,10.59447501
Netherlands,1989,10.98402906
Netherlands,1988,9.953506258
Netherlands,1987,10.40360157
Netherlands,1986,9.956978312
Netherlands,1985,10.20925607
Netherlands,1984,10.05639192
Netherlands,1983,9.623180022
Netherlands,1982,9.384833319
Netherlands,1981,11.57815117
Netherlands,1980,12.54494544
Netherlands,1979,13.37862422
Netherlands,1978,12.23297754
Netherlands,1977,11.85592809
Netherlands,1976,12.31905294
Netherlands,1975,11.19687488
Netherlands,1974,11.84534918
Netherlands,1973,12.32545243
Netherlands,1972,11.83880977
Netherlands,1971,10.67681011
Netherlands,1970,10.88580887
Netherlands,1969,9.00064816
Netherlands,1968,8.920252219
Netherlands,1967,8.476054637
Netherlands,1966,8.321531816
Netherlands,1965,8.174053896
Netherlands,1964,7.987673248
Netherlands,1963,7.623924888
Netherlands,1962,7.060853797
Netherlands,1961,6.520357665
Netherlands,1960,6.39917962
New Caledonia,2011,15.17329528
New Caledonia,2010,15.680092
New Caledonia,2009,11.57082986
New Caledonia,2008,13.53130952
New Caledonia,2007,12.32556027
New Caledonia,2006,11.81224237
New Caledonia,2005,12.24553562
New Caledonia,2004,11.17943731
New Caledonia,2003,12.23050857
New Caledonia,2002,10.96010655
New Caledonia,2001,8.774180486
New Caledonia,2000,10.78276509
New Caledonia,1999,9.727766784
New Caledonia,1998,8.788838605
New Caledonia,1997,9.066548173
New Caledonia,1996,8.927876536
New Caledonia,1995,8.930243117
New Caledonia,1994,9.095798018
New Caledonia,1993,9.599996748
New Caledonia,1992,9.850783375
New Caledonia,1991,10.20458252
New Caledonia,1990,9.50550325
New Caledonia,1989,10.15083464
New Caledonia,1988,9.455997556
New Caledonia,1987,9.093246106
New Caledonia,1986,8.925713378
New Caledonia,1985,9.425697637
New Caledonia,1984,7.955443455
New Caledonia,1983,7.768022865
New Caledonia,1982,8.68301304
New Caledonia,1981,9.768384157
New Caledonia,1980,14.29619422
New Caledonia,1979,11.86148736
New Caledonia,1978,11.22768727
New Caledonia,1977,15.74652941
New Caledonia,1976,17.84241791
New Caledonia,1975,19.09607547
New Caledonia,1974,21.24620611
New Caledonia,1973,20.23270817
New Caledonia,1972,13.58689243
New Caledonia,1971,20.1685
New Caledonia,1970,21.37991964
New Caledonia,1969,14.98533654
New Caledonia,1968,18.50084422
New Caledonia,1967,15.276
New Caledonia,1966,16.15833155
New Caledonia,1965,13.61449724
New Caledonia,1964,12.48694665
New Caledonia,1963,7.231306884
New Caledonia,1962,6.771199041
New Caledonia,1961,10.92874384
New Caledonia,1960,10.90816456
New Zealand,2011,7.124050867
New Zealand,2010,7.297420185
New Zealand,2009,7.511955097
New Zealand,2008,8.044536128
New Zealand,2007,7.96637909
New Zealand,2006,8.018221574
New Zealand,2005,8.205266214
New Zealand,2004,8.503851498
New Zealand,2003,8.42721618
New Zealand,2002,8.408514119
New Zealand,2001,8.893219173
New Zealand,2000,8.527531171
New Zealand,1999,8.530931136
New Zealand,1998,7.851128702
New Zealand,1997,8.19069685
New Zealand,1996,7.708364148
New Zealand,1995,7.390102085
New Zealand,1994,7.289428729
New Zealand,1993,7.53171127
New Zealand,1992,7.115539542
New Zealand,1991,6.917264456
New Zealand,1990,7.106478167
New Zealand,1989,7.700344326
New Zealand,1988,7.735165377
New Zealand,1987,7.363341376
New Zealand,1986,7.052053415
New Zealand,1985,6.714909304
New Zealand,1984,5.979286046
New Zealand,1983,5.615176132
New Zealand,1982,5.779176198
New Zealand,1981,5.288863324
New Zealand,1980,5.608463812
New Zealand,1979,5.299398842
New Zealand,1978,5.769779892
New Zealand,1977,6.506157298
New Zealand,1976,6.184562611
New Zealand,1975,5.923148779
New Zealand,1974,6.203229487
New Zealand,1973,6.14695843
New Zealand,1972,5.577719274
New Zealand,1971,5.278783386
New Zealand,1970,5.050328032
New Zealand,1969,5.147130698
New Zealand,1968,4.907836687
New Zealand,1967,5.007613524
New Zealand,1966,5.237592586
New Zealand,1965,5.212262974
New Zealand,1964,5.069180011
New Zealand,1963,4.830336124
New Zealand,1962,4.516526591
New Zealand,1961,4.863166095
New Zealand,1960,4.867069736
Nicaragua,2011,0.843541955
Nicaragua,2010,0.805909906
Nicaragua,2009,0.803730282
Nicaragua,2008,0.790487627
Nicaragua,2007,0.834055188
Nicaragua,2006,0.819491407
Nicaragua,2005,0.803023501
Nicaragua,2004,0.833581276
Nicaragua,2003,0.841729703
Nicaragua,2002,0.780659918
Nicaragua,2001,0.77714591
Nicaragua,2000,0.748457863
Nicaragua,1999,0.732709371
Nicaragua,1998,0.702581738
Nicaragua,1997,0.656539523
Nicaragua,1996,0.611585702
Nicaragua,1995,0.602655679
Nicaragua,1994,0.562128835
Nicaragua,1993,0.52023855
Nicaragua,1992,0.552851552
Nicaragua,1991,0.473434345
Nicaragua,1990,0.614917516
Nicaragua,1989,0.364415665
Nicaragua,1988,0.566435082
Nicaragua,1987,0.628017688
Nicaragua,1986,0.595888925
Nicaragua,1985,0.536838002
Nicaragua,1984,0.511662355
Nicaragua,1983,0.567522361
Nicaragua,1982,0.615876109
Nicaragua,1981,0.640664667
Nicaragua,1980,0.623971433
Nicaragua,1979,0.542380713
Nicaragua,1978,0.858990094
Nicaragua,1977,0.954419674
Nicaragua,1976,0.771757492
Nicaragua,1975,0.689673149
Nicaragua,1974,0.719378343
Nicaragua,1973,0.695885496
Nicaragua,1972,0.629915769
Nicaragua,1971,0.609521502
Nicaragua,1970,0.585656949
Nicaragua,1969,0.553328352
Nicaragua,1968,0.545960415
Nicaragua,1967,0.493983689
Nicaragua,1966,0.452069961
Nicaragua,1965,0.378676672
Nicaragua,1964,0.474373901
Nicaragua,1963,0.433944179
Nicaragua,1962,0.349874905
Nicaragua,1961,0.306518247
Nicaragua,1960,0.29960906
Niger,2011,0.083958178
Niger,2010,0.083054495
Niger,2009,0.073470122
Niger,2008,0.060771767
Niger,2007,0.056541084
Niger,2006,0.05764269
Niger,2005,0.061454594
Niger,2004,0.074208996
Niger,2003,0.070256192
Niger,2002,0.067412604
Niger,2001,0.065199186
Niger,2000,0.070892901
Niger,1999,0.097931845
Niger,1998,0.102987283
Niger,1997,0.100615968
Niger,1996,0.10469875
Niger,1995,0.098315066
Niger,1994,0.09655244
Niger,1993,0.100782136
Niger,1992,0.092952775
Niger,1991,0.100553886
Niger,1990,0.10520996
Niger,1989,0.135757576
Niger,1988,0.132973165
Niger,1987,0.138396833
Niger,1986,0.128288352
Niger,1985,0.145861247
Niger,1984,0.149389743
Niger,1983,0.148992016
Niger,1982,0.118753337
Niger,1981,0.111868781
Niger,1980,0.095931033
Niger,1979,0.082843846
Niger,1978,0.074173423
Niger,1977,0.066962419
Niger,1976,0.062714756
Niger,1975,0.06453203
Niger,1974,0.057630347
Niger,1973,0.067525541
Niger,1972,0.053233773
Niger,1971,0.049970788
Niger,1970,0.048106721
Niger,1969,0.043576577
Niger,1968,0.037889215
Niger,1967,0.031854348
Niger,1966,0.033648793
Niger,1965,0.023377051
Niger,1964,0.025012245
Niger,1963,0.023765655
Niger,1962,0.018352266
Niger,1961,0.015744342
Niger,1960,0.008640403
Nigeria,2011,0.53749756
Nigeria,2010,0.534553664
Nigeria,2009,0.462535787
Nigeria,2008,0.613327639
Nigeria,2007,0.647289878
Nigeria,2006,0.687380144
Nigeria,2005,0.749914332
Nigeria,2004,0.713407232
Nigeria,2003,0.702497288
Nigeria,2002,0.759211412
Nigeria,2001,0.661436757
Nigeria,2000,0.644398134
Nigeria,1999,0.373780746
Nigeria,1998,0.343853743
Nigeria,1997,0.352623826
Nigeria,1996,0.363616857
Nigeria,1995,0.322040409
Nigeria,1994,0.441206105
Nigeria,1993,0.58230393
Nigeria,1992,0.645017522
Nigeria,1991,0.461303073
Nigeria,1990,0.474552582
Nigeria,1989,0.455483683
Nigeria,1988,0.779383222
Nigeria,1987,0.671203519
Nigeria,1986,0.853537917
Nigeria,1985,0.833035901
Nigeria,1984,0.851423368
Nigeria,1983,0.751665608
Nigeria,1982,0.843982981
Nigeria,1981,0.870971897
Nigeria,1980,0.92478457
Nigeria,1979,0.981427331
Nigeria,1978,0.694761021
Nigeria,1977,0.749983
Nigeria,1976,0.844407389
Nigeria,1975,0.745623049
Nigeria,1974,1.007021127
Nigeria,1973,0.822384797
Nigeria,1972,0.704174376
Nigeria,1971,0.561853839
Nigeria,1970,0.383738649
Nigeria,1969,0.220785224
Nigeria,1968,0.123667699
Nigeria,1967,0.244682891
Nigeria,1966,0.25143653
Nigeria,1965,0.234157466
Nigeria,1964,0.147963286
Nigeria,1963,0.111164018
Nigeria,1962,0.088721773
Nigeria,1961,0.089163494
Nigeria,1960,0.075348847
North America,2011,16.7319858
North America,2010,17.19612789
North America,2009,16.98268669
North America,2008,18.27761502
North America,2007,19.02018554
North America,2006,18.89529785
North America,2005,19.39255123
North America,2004,19.44344844
North America,2003,19.36607223
North America,2002,19.33422671
North America,2001,19.39123007
North America,2000,19.92628947
North America,1999,19.46504747
North America,1998,19.32905229
North America,1997,19.39287147
North America,1996,19.1913662
North America,1995,18.95894401
North America,1994,19.00772299
North America,1993,18.971131
North America,1992,18.7732904
North America,1991,18.66804787
North America,1990,18.95438439
North America,1989,19.75936225
North America,1988,19.70595935
North America,1987,19.04186726
North America,1986,18.39731678
North America,1985,18.62318688
North America,1984,18.73678183
North America,1983,18.32219256
North America,1982,18.37898541
North America,1981,19.51958154
North America,1980,20.51385729
North America,1979,21.42995366
North America,1978,21.51491517
North America,1977,21.10259734
North America,1976,20.7481762
North America,1975,20.08038685
North America,1974,21.07854833
North America,1973,21.98691075
North America,1972,21.32560689
North America,1971,20.53359552
North America,1970,20.62711185
North America,1969,19.36166954
North America,1968,18.66845243
North America,1967,18.14896972
North America,1966,17.63785042
North America,1965,17.02208779
North America,1964,16.53862687
North America,1963,15.99246693
North America,1962,15.56809381
North America,1961,15.22153307
North America,1960,15.5255288
Norway,2011,9.192879069
Norway,2010,11.61619323
Norway,2009,10.81860557
Norway,2008,10.55446109
Norway,2007,9.57484966
Norway,2006,9.495835691
Norway,2005,9.179216926
Norway,2004,9.287466436
Norway,2003,9.339298181
Norway,2002,8.26217746
Norway,2001,9.111949684
Norway,2000,8.624168024
Norway,1999,9.184115647
Norway,1998,8.26333284
Norway,1997,7.824041913
Norway,1996,7.150980432
Norway,1995,7.143576412
Norway,1994,7.050535983
Norway,1993,7.413104295
Norway,1992,6.918398209
Norway,1991,7.448040374
Norway,1990,7.399753105
Norway,1989,9.885602951
Norway,1988,8.922957139
Norway,1987,9.202303133
Norway,1986,9.027251585
Norway,1985,8.887307839
Norway,1984,8.323182368
Norway,1983,7.728495225
Norway,1982,8.298632226
Norway,1981,8.398934849
Norway,1980,8.956533647
Norway,1979,8.296524729
Norway,1978,8.022156267
Norway,1977,7.717269592
Norway,1976,7.25721632
Norway,1975,7.402973015
Norway,1974,6.948906194
Norway,1973,7.706917012
Norway,1972,7.482238767
Norway,1971,6.968451763
Norway,1970,7.227535069
Norway,1969,5.775392981
Norway,1968,5.539193646
Norway,1967,5.10729497
Norway,1966,5.2127318
Norway,1965,4.407489804
Norway,1964,4.382327935
Norway,1963,4.086515969
Norway,1962,3.868626059
Norway,1961,3.698694388
Norway,1960,3.658563698
OECD members,2011,9.907168406
OECD members,2010,10.11289867
OECD members,2009,9.892443781
OECD members,2008,10.6175927
OECD members,2007,10.91040891
OECD members,2006,10.87706811
OECD members,2005,10.99146532
OECD members,2004,11.0483979
OECD members,2003,10.99634143
OECD members,2002,10.91444633
OECD members,2001,10.94461547
OECD members,2000,11.07187537
OECD members,1999,10.87490297
OECD members,1998,10.82128662
OECD members,1997,10.90328466
OECD members,1996,10.87515827
OECD members,1995,10.63749156
OECD members,1994,10.59561165
OECD members,1993,10.54151418
OECD members,1992,10.5281937
OECD members,1991,10.55609587
OECD members,1990,10.56700782
OECD members,1989,10.91326565
OECD members,1988,10.68567199
OECD members,1987,10.43211411
OECD members,1986,10.17991062
OECD members,1985,10.26478671
OECD members,1984,10.22899011
OECD members,1983,10.04718676
OECD members,1982,10.18861194
OECD members,1981,10.62682917
OECD members,1980,11.14049573
OECD members,1979,11.49729002
OECD members,1978,11.30226186
OECD members,1977,11.11429277
OECD members,1976,10.99249767
OECD members,1975,10.54593936
OECD members,1974,10.99336945
OECD members,1973,11.36944685
OECD members,1972,10.93994844
OECD members,1971,10.55258426
OECD members,1970,10.47900499
OECD members,1969,9.761335786
OECD members,1968,9.312118841
OECD members,1967,8.932088544
OECD members,1966,8.657969168
OECD members,1965,8.382263497
OECD members,1964,8.141202704
OECD members,1963,7.854200701
OECD members,1962,7.54165845
OECD members,1961,7.319369155
OECD members,1960,7.283429251
Oman,2011,20.20389451
Oman,2010,19.122607
Oman,2009,13.92679701
Oman,2008,14.4797972
Oman,2007,17.19160289
Oman,2006,15.51028912
Oman,2005,11.92448495
Oman,2004,11.43150584
Oman,2003,13.58054191
Oman,2002,10.96373498
Oman,2001,8.926479408
Oman,2000,9.777452741
Oman,1999,9.304752096
Oman,1998,7.443034857
Oman,1997,6.951772673
Oman,1996,6.804482721
Oman,1995,7.2524778
Oman,1994,7.15390465
Oman,1993,6.513151272
Oman,1992,6.100819531
Oman,1991,6.220361509
Oman,1990,6.28313244
Oman,1989,5.77848292
Oman,1988,6.304983833
Oman,1987,5.840234905
Oman,1986,6.324223676
Oman,1985,5.780406776
Oman,1984,5.632762281
Oman,1983,5.534500533
Oman,1982,4.445858046
Oman,1981,4.930201024
Oman,1980,5.238231077
Oman,1979,7.07301061
Oman,1978,7.548460059
Oman,1977,8.70053978
Oman,1976,8.979304299
Oman,1975,8.227472779
Oman,1974,2.774377722
Oman,1973,2.617373967
Oman,1972,2.692228924
Oman,1971,2.795644958
Oman,1970,0.324221869
Oman,1969,0.334919776
Oman,1968,0.237418573
Oman,1967,0.205537806
Oman,1966,0.045694348
Oman,1965,0.04106994
Oman,1964,0.018067332
Other small states,2011,1.548096716
Other small states,2010,1.515354968
Other small states,2009,1.424232904
Other small states,2008,1.539987643
Other small states,2007,1.426323509
Other small states,2006,1.439769427
Other small states,2005,1.410363057
Other small states,2004,1.392149441
Other small states,2003,1.405038984
Other small states,2002,1.384603939
Other small states,2001,1.268136565
Other small states,2000,0.997318237
Other small states,1999,0.975324072
Other small states,1998,0.981163741
Other small states,1997,1.089053276
Other small states,1996,0.992979258
Other small states,1995,1.049978517
Other small states,1994,0.972852673
Other small states,1993,0.958102774
Other small states,1992,0.878422203
Other small states,1991,0.711034354
Other small states,1990,0.926953848
Other small states,1989,0.961149877
Other small states,1988,0.812441372
Other small states,1987,0.804820796
Other small states,1986,0.873205739
Other small states,1985,1.005601534
Other small states,1984,0.959457151
Other small states,1983,0.909273741
Other small states,1982,1.061506997
Other small states,1981,1.078346894
Other small states,1980,1.131304396
Other small states,1979,1.182726306
Other small states,1978,1.257917865
Other small states,1977,1.09322756
Other small states,1976,1.007656368
Other small states,1975,0.926362088
Other small states,1974,0.943455961
Other small states,1973,0.940025095
Other small states,1972,0.605494345
Pacific island small states,2011,1.097999746
Pacific island small states,2010,1.113847405
Pacific island small states,2009,0.931478352
Pacific island small states,2008,1.013070377
Pacific island small states,2007,1.091472291
Pacific island small states,2006,1.148315385
Pacific island small states,2005,1.142875226
Pacific island small states,2004,1.040069685
Pacific island small states,2003,0.924877149
Pacific island small states,2002,0.904821402
Pacific island small states,2001,1.056353882
Pacific island small states,2000,0.880804668
Pacific island small states,1999,0.850822718
Pacific island small states,1998,0.775958904
Pacific island small states,1997,0.805486744
Pacific island small states,1996,0.896087018
Pacific island small states,1995,0.883787404
Pacific island small states,1994,0.852630515
Pacific island small states,1993,0.834423864
Pacific island small states,1992,0.815734871
Pacific island small states,1991,0.886585225
Pacific island small states,1990,0.979111045
Pacific island small states,1989,0.852628734
Pacific island small states,1988,0.77755972
Pacific island small states,1987,0.700204307
